transaction_id,sale_date,customer_id,gender,age,category,quantity,price,payment_method
1247,2024-07-11,2833,Female,36,Electronics,4,379.74,Cash
1248,2024-06-28,6209,Other,49,Beauty,8,337.39,Cash
1249,2024-08-20,1805,Female,69,Toys,10,204.13,Credit Card
1250,2025-01-30,7600,Female,68,Groceries,4,211.01,Credit Card
1251,2024-10-12,8450,Other,53,Beauty,6,352.5,Gift Card
1252,2024-11-17,7710,Other,39,Clothing,2,72.9,Cash
1253,2025-01-27,6589,Female,31,Home Decor,4,441.98,Credit Card
1254,2025-03-06,5154,Male,50,Beauty,10,306.89,Debit Card
1255,2025-03-04,8065,Male,31,Groceries,7,480.65,Debit Card
1256,2024-05-23,1108,Other,32,Electronics,7,377.9,Gift Card
1257,2024-07-03,6017,Female,49,Toys,9,446.3,Cash
1258,2025-04-22,4795,Female,48,Electronics,3,44.3,Cash
1259,2024-09-15,7245,Other,55,Beauty,3,149.59,Gift Card
1260,2025-05-02,5993,Other,40,Books,10,97.84,Gift Card
1261,2025-02-28,5282,Other,43,Toys,7,429.16,Credit Card
1262,2024-12-24,4367,Male,28,Electronics,5,493.25,Debit Card
1263,2024-11-16,9237,Female,22,Home Decor,10,367.95,Gift Card
1264,2024-12-12,6111,Other,20,Home Decor,8,166.01,Cash
1265,2024-09-26,1205,Female,22,Toys,2,313.01,Debit Card
1266,2024-08-29,4460,Male,43,Home Decor,8,326.01,Debit Card
1267,2024-11-18,8692,Female,30,Toys,6,287.62,Cash
1268,2024-09-05,2712,Other,38,Clothing,4,169.74,Cash
1269,2025-03-01,8833,Male,69,Clothing,8,81.88,Debit Card
1270,2024-12-11,5328,Female,47,Clothing,3,410.66,Gift Card
1271,2025-03-14,2852,Female,37,Groceries,3,19.55,Credit Card
1272,2025-03-26,5332,Male,23,Clothing,2,137.73,Gift Card
1273,2024-11-04,4289,Female,52,Clothing,4,108.11,Credit Card
1274,2024-05-10,1691,Female,41,Books,8,384.56,Credit Card
1275,2024-10-28,5288,Male,70,Electronics,2,249.16,Debit Card
1276,2024-06-25,1797,Male,60,Clothing,5,425.58,Cash
1277,2024-11-25,5625,Male,51,Groceries,9,228.72,Debit Card
1278,2024-12-04,1382,Male,38,Groceries,3,429.56,Gift Card
1279,2025-02-12,6207,Other,67,Books,4,28.03,Debit Card
1280,2024-09-03,3422,Male,58,Home Decor,10,244.47,Cash
1281,2024-10-30,3911,Male,27,Clothing,4,228.54,Debit Card
1282,2024-06-28,1418,Female,29,Electronics,6,222.2,Credit Card
1283,2024-11-27,6146,Other,58,Home Decor,3,196.66,Credit Card
1284,2024-10-11,7282,Female,40,Groceries,3,230.71,Gift Card
1285,2024-09-18,5579,Female,59,Books,5,87.81,Credit Card
1286,2024-07-19,2878,Female,31,Toys,1,72.78,Cash
1287,2025-03-04,6681,Male,66,Clothing,3,223.0,Credit Card
1288,2025-04-09,9980,Female,70,Home Decor,7,375.94,Online Payment
1289,2025-02-18,7345,Other,30,Toys,4,232.02,Gift Card
1290,2024-06-13,8966,Other,37,Electronics,9,229.88,Debit Card
1291,2024-12-07,3536,Male,68,Beauty,8,324.42,Online Payment
1292,2024-06-24,2235,Other,70,Beauty,6,366.05,Online Payment
1293,2024-08-02,8618,Female,31,Toys,10,24.71,Credit Card
1294,2024-12-13,2868,Other,61,Beauty,8,428.09,Online Payment
1295,2024-06-21,5425,Other,36,Toys,6,281.31,Online Payment
1296,2025-04-25,7503,Male,45,Groceries,9,243.9,Credit Card
1297,2024-06-19,7986,Male,27,Home Decor,2,499.88,Debit Card
1298,2024-11-10,3961,Female,64,Toys,1,369.37,Debit Card
1299,2024-12-18,5461,Male,44,Electronics,7,212.07,Credit Card
1300,2024-07-31,8683,Other,37,Toys,1,412.72,Debit Card
1301,2024-06-15,7148,Female,48,Books,3,5.71,Online Payment
1302,2024-05-14,9166,Male,27,Groceries,10,482.63,Cash
1303,2025-03-05,6153,Female,69,Beauty,9,116.99,Gift Card
1304,2025-02-18,1810,Male,60,Books,5,47.54,Debit Card
1305,2024-12-08,4224,Male,20,Toys,7,377.52,Gift Card
1306,2024-07-29,3428,Other,49,Electronics,7,299.57,Cash
1307,2024-12-25,1311,Female,35,Home Decor,9,149.41,Gift Card
1308,2024-07-05,1866,Other,65,Clothing,4,492.1,Online Payment
1309,2024-12-20,9772,Other,45,Electronics,10,237.68,Online Payment
1310,2024-06-18,3716,Other,37,Toys,1,91.64,Debit Card
1311,2024-07-14,3941,Female,58,Clothing,8,320.18,Debit Card
1312,2024-11-10,3598,Male,31,Groceries,9,83.36,Gift Card
1313,2024-09-21,9806,Male,41,Home Decor,7,258.74,Gift Card
1314,2024-05-07,3767,Other,59,Toys,5,166.96,Debit Card
1315,2024-08-14,6588,Female,25,Beauty,8,179.26,Cash
1316,2025-04-18,4379,Other,24,Toys,2,59.76,Credit Card
1317,2025-04-10,6380,Other,19,Home Decor,8,327.08,Cash
1318,2024-06-04,2510,Male,19,Home Decor,9,37.29,Online Payment
1319,2024-09-16,7088,Other,69,Clothing,8,69.89,Online Payment
1320,2024-07-14,1353,Other,55,Clothing,10,185.35,Gift Card
1321,2025-02-15,9579,Male,49,Groceries,2,440.66,Gift Card
1322,2025-02-08,8025,Female,47,Clothing,4,292.59,Online Payment
1323,2024-11-18,1335,Other,34,Home Decor,6,189.15,Cash
1324,2024-09-09,3049,Male,55,Beauty,1,201.05,Online Payment
1325,2024-06-26,1127,Other,31,Beauty,3,27.03,Online Payment
1326,2025-05-04,7652,Male,42,Books,2,425.92,Gift Card
1327,2024-08-19,6465,Female,51,Home Decor,9,99.9,Credit Card
1328,2024-12-27,3004,Female,40,Home Decor,8,444.55,Debit Card
1329,2025-04-02,4280,Other,39,Home Decor,3,127.24,Debit Card
1330,2025-01-11,3102,Other,41,Home Decor,3,356.75,Credit Card
1331,2024-05-21,6186,Other,46,Toys,8,282.39,Online Payment
1332,2025-03-04,3660,Male,53,Beauty,7,306.15,Online Payment
1333,2025-04-06,4256,Male,35,Toys,10,382.65,Debit Card
1334,2025-01-26,9492,Other,37,Home Decor,1,206.06,Gift Card
1335,2025-01-11,8098,Female,26,Electronics,7,8.54,Debit Card
1336,2025-03-30,7940,Male,68,Groceries,4,6.46,Cash
1337,2024-11-14,2212,Male,56,Groceries,8,354.96,Gift Card
1338,2024-10-27,6154,Female,48,Clothing,10,486.37,Credit Card
1339,2024-12-10,5958,Male,27,Toys,6,288.55,Gift Card
1340,2024-11-09,9278,Male,20,Clothing,3,219.73,Online Payment
1341,2024-11-26,8059,Other,23,Groceries,2,182.35,Debit Card
1342,2024-10-01,7964,Female,41,Clothing,7,286.54,Debit Card
1343,2025-03-23,5796,Female,40,Electronics,4,254.81,Debit Card
1344,2024-08-19,5994,Male,53,Electronics,2,400.64,Debit Card
1345,2024-11-16,5407,Other,53,Clothing,1,245.39,Credit Card
1346,2025-03-20,1254,Male,60,Groceries,7,378.36,Credit Card
1347,2024-06-22,1909,Male,54,Books,9,261.32,Cash
1348,2024-06-08,4323,Male,38,Groceries,1,466.64,Cash
1349,2024-10-04,7471,Male,49,Electronics,1,187.15,Cash
1350,2025-05-05,1883,Other,47,Toys,1,379.36,Debit Card
1351,2025-04-05,3468,Female,49,Electronics,4,13.92,Online Payment
1352,2024-06-04,5439,Other,30,Groceries,3,202.43,Online Payment
1353,2025-03-18,2678,Female,63,Beauty,8,93.2,Cash
1354,2025-03-11,6503,Female,56,Electronics,6,308.75,Debit Card
1355,2024-05-17,4390,Female,45,Toys,4,440.5,Credit Card
1356,2024-09-24,7878,Other,26,Toys,2,67.68,Gift Card
1357,2024-10-16,6717,Female,26,Clothing,2,409.44,Credit Card
1358,2025-03-08,5535,Male,65,Electronics,9,198.45,Online Payment
1359,2024-11-16,3200,Male,31,Clothing,5,422.35,Debit Card
1360,2025-04-12,3542,Female,23,Groceries,5,28.15,Cash
1361,2024-08-30,6621,Female,20,Clothing,9,242.7,Online Payment
1362,2025-01-30,7469,Male,25,Beauty,10,356.79,Online Payment
1363,2025-04-25,7914,Female,60,Books,4,422.81,Credit Card
1364,2025-01-11,6465,Other,52,Electronics,8,175.18,Debit Card
1365,2024-06-04,6964,Male,35,Groceries,8,400.86,Cash
1366,2025-02-09,8248,Male,56,Electronics,3,406.21,Credit Card
1367,2025-03-14,3161,Female,28,Books,2,152.41,Cash
1368,2025-02-21,6067,Male,49,Clothing,4,108.95,Debit Card
1369,2025-01-11,6486,Female,30,Home Decor,6,29.31,Cash
1370,2024-09-19,4667,Female,42,Electronics,8,335.77,Cash
1371,2024-11-23,2045,Male,54,Toys,1,162.94,Cash
1372,2024-09-15,6264,Other,65,Home Decor,7,245.89,Online Payment
1373,2024-10-08,3372,Female,31,Groceries,8,159.0,Gift Card
1374,2024-08-17,4773,Female,50,Home Decor,6,274.94,Gift Card
1375,2024-09-12,5522,Female,47,Books,4,129.42,Debit Card
1376,2024-10-14,4540,Male,31,Clothing,9,279.3,Cash
1377,2024-10-02,4910,Female,59,Groceries,7,129.88,Credit Card
1378,2024-06-28,2181,Other,47,Beauty,4,289.14,Cash
1379,2025-03-19,5674,Female,59,Electronics,8,401.69,Online Payment
1380,2024-08-22,3808,Male,41,Groceries,5,344.07,Online Payment
1381,2025-01-09,3347,Male,28,Electronics,5,429.47,Cash
1382,2024-11-06,2301,Other,64,Books,3,261.48,Online Payment
1383,2024-10-03,8715,Other,44,Beauty,2,267.95,Debit Card
1384,2025-01-14,6962,Male,52,Clothing,4,498.48,Debit Card
1385,2025-02-06,2707,Male,70,Electronics,9,250.93,Debit Card
1386,2025-03-21,5420,Male,66,Groceries,8,427.45,Debit Card
1387,2024-11-19,1651,Female,56,Books,9,188.25,Credit Card
1388,2025-04-22,2823,Other,69,Toys,8,461.48,Debit Card
1389,2024-06-21,9203,Female,42,Home Decor,7,122.6,Gift Card
1390,2024-10-26,5407,Other,23,Groceries,2,290.27,Online Payment
1391,2025-03-26,7332,Female,61,Books,4,180.53,Online Payment
1392,2025-01-11,8103,Female,25,Groceries,10,172.19,Gift Card
1393,2024-10-03,9275,Other,29,Books,9,102.94,Online Payment
1394,2024-08-09,2135,Other,36,Beauty,2,18.04,Credit Card
1395,2025-02-03,3300,Male,46,Groceries,8,51.08,Online Payment
1396,2024-09-30,1301,Male,39,Groceries,8,90.33,Cash
1397,2024-05-26,4230,Male,62,Home Decor,4,125.75,Online Payment
1398,2024-11-17,1319,Female,69,Beauty,5,59.86,Gift Card
1399,2025-04-04,6062,Other,38,Toys,6,310.21,Debit Card
1400,2024-07-31,3409,Female,61,Toys,6,344.33,Credit Card
1401,2024-10-17,8163,Female,51,Books,7,143.8,Cash
1402,2024-09-08,4540,Male,32,Beauty,10,402.75,Credit Card
1403,2024-07-24,4465,Other,26,Toys,7,351.95,Credit Card
1404,2024-12-09,8862,Female,29,Groceries,10,18.34,Gift Card
1405,2024-06-07,4649,Male,22,Home Decor,2,340.63,Credit Card
1406,2024-06-17,3122,Male,18,Toys,8,435.25,Online Payment
1407,2025-01-16,2553,Female,68,Books,7,456.88,Gift Card
1408,2024-08-11,6672,Other,56,Clothing,2,408.4,Cash
1409,2024-07-16,4808,Female,27,Clothing,1,191.17,Debit Card
1410,2024-07-14,9499,Other,27,Home Decor,7,460.89,Debit Card
1411,2024-09-05,3652,Female,30,Toys,4,444.79,Debit Card
1412,2025-02-19,2764,Other,61,Groceries,3,486.13,Cash
1413,2024-12-13,7244,Other,46,Clothing,3,109.91,Cash
1414,2024-06-16,5153,Male,66,Books,1,36.3,Credit Card
1415,2024-12-28,1129,Female,21,Electronics,10,207.68,Debit Card
1416,2024-11-05,3729,Female,47,Beauty,8,373.44,Credit Card
1417,2025-04-05,6621,Male,52,Beauty,8,418.37,Cash
1418,2024-05-19,2140,Other,36,Beauty,6,92.71,Credit Card
1419,2025-03-26,2106,Male,39,Home Decor,5,25.4,Credit Card
1420,2025-01-07,4788,Male,23,Clothing,5,157.15,Credit Card
1421,2024-08-17,1689,Other,67,Electronics,3,410.36,Cash
1422,2024-07-10,5829,Other,62,Beauty,10,98.92,Cash
1423,2024-08-20,3503,Male,53,Electronics,4,85.57,Cash
1424,2024-11-01,2613,Male,35,Home Decor,3,228.81,Debit Card
1425,2025-02-04,3710,Other,24,Toys,6,463.26,Gift Card
1426,2024-05-28,8011,Female,55,Home Decor,4,115.08,Credit Card
1427,2025-01-29,7117,Other,49,Books,2,71.18,Debit Card
1428,2024-05-25,7347,Other,22,Beauty,2,448.02,Credit Card
1429,2025-02-13,2650,Male,50,Books,10,297.97,Cash
1430,2024-10-22,9129,Female,20,Beauty,6,488.79,Debit Card
1431,2025-03-10,2378,Male,18,Home Decor,6,154.79,Gift Card
1432,2024-12-07,7067,Other,22,Clothing,8,388.64,Credit Card
1433,2024-09-22,7729,Other,43,Clothing,7,61.78,Debit Card
1434,2025-03-09,9175,Male,55,Books,10,255.24,Online Payment
1435,2024-12-10,4612,Male,67,Beauty,1,220.15,Online Payment
1436,2024-07-26,9040,Male,21,Groceries,2,117.89,Cash
1437,2024-08-22,2832,Other,30,Beauty,6,336.25,Gift Card
1438,2025-04-14,1216,Male,33,Clothing,7,153.42,Cash
1439,2025-03-18,9883,Other,38,Beauty,3,83.59,Gift Card
1440,2024-05-29,7610,Female,20,Groceries,8,370.68,Cash
1441,2025-05-04,2621,Male,68,Clothing,7,198.23,Online Payment
1442,2024-06-19,4997,Male,69,Home Decor,5,248.65,Debit Card
1443,2024-06-28,1997,Male,36,Home Decor,1,475.56,Debit Card
1444,2024-10-18,9454,Other,18,Clothing,9,433.33,Credit Card
1445,2025-03-02,8743,Other,30,Beauty,1,398.32,Cash
1446,2024-12-13,3533,Other,24,Groceries,1,300.48,Cash
1447,2024-11-01,5249,Female,52,Toys,10,276.16,Credit Card
1448,2024-07-29,3873,Male,51,Electronics,3,203.07,Debit Card
1449,2025-02-13,7541,Male,23,Books,4,215.41,Gift Card
1450,2024-07-27,4570,Other,52,Books,1,55.07,Credit Card
1451,2024-12-16,4628,Other,33,Home Decor,4,146.39,Gift Card
1452,2024-07-14,9276,Male,49,Groceries,4,433.34,Credit Card
1453,2024-07-09,3439,Other,49,Home Decor,8,493.55,Cash
1454,2025-04-02,8505,Male,54,Beauty,3,453.7,Online Payment
1455,2025-02-10,5240,Female,63,Books,6,366.19,Cash
1456,2025-03-01,8917,Female,41,Books,8,26.44,Gift Card
1457,2025-03-18,9789,Male,39,Clothing,4,440.44,Credit Card
1458,2024-05-12,6447,Other,38,Beauty,6,299.17,Debit Card
1459,2025-04-03,5424,Other,26,Electronics,3,266.92,Credit Card
1460,2024-08-24,3865,Male,57,Toys,5,65.61,Online Payment
1461,2024-12-24,9233,Male,53,Groceries,2,143.71,Cash
1462,2024-08-24,4324,Other,46,Electronics,7,56.25,Cash
1463,2024-07-02,1956,Other,32,Books,6,323.2,Cash
1464,2024-07-21,7552,Female,24,Groceries,1,95.31,Gift Card
1465,2025-03-07,4228,Male,53,Books,7,330.53,Online Payment
1466,2024-07-08,6391,Male,47,Groceries,8,292.29,Online Payment
1467,2024-06-14,9644,Male,48,Groceries,8,206.41,Credit Card
1468,2025-03-04,3903,Other,67,Groceries,3,175.19,Gift Card
1469,2024-07-03,5627,Female,28,Books,6,190.83,Credit Card
1470,2024-08-15,4277,Other,56,Groceries,10,19.15,Debit Card
1471,2024-09-13,1306,Other,62,Clothing,1,190.38,Online Payment
1472,2024-08-07,9788,Female,36,Books,7,247.2,Gift Card
1473,2024-08-30,8625,Female,28,Groceries,5,478.25,Online Payment
1474,2025-03-31,7696,Male,56,Home Decor,10,327.99,Cash
1475,2024-09-11,6851,Other,31,Toys,9,435.35,Debit Card
1476,2024-06-03,4650,Other,30,Toys,1,221.33,Debit Card
1477,2024-12-28,6558,Male,61,Groceries,6,49.93,Online Payment
1478,2024-06-12,4043,Male,47,Toys,8,182.05,Gift Card
1479,2024-12-17,3694,Other,67,Books,2,57.63,Cash
1480,2024-06-08,9369,Other,69,Groceries,1,70.22,Credit Card
1481,2025-04-21,2035,Male,24,Toys,1,384.28,Gift Card
1482,2025-02-05,1799,Female,46,Books,9,179.83,Debit Card
1483,2024-05-20,7525,Other,29,Beauty,5,464.07,Gift Card
1484,2024-07-17,5411,Female,52,Beauty,9,218.99,Gift Card
1485,2025-04-19,6498,Female,54,Electronics,7,144.59,Credit Card
1486,2024-05-18,6052,Other,40,Books,6,272.99,Debit Card
1487,2024-05-23,7902,Other,25,Toys,7,308.22,Credit Card
1488,2024-09-19,7224,Other,34,Beauty,3,233.42,Gift Card
1489,2024-12-11,8448,Female,46,Books,1,430.63,Debit Card
1490,2025-03-18,3174,Female,56,Beauty,2,116.33,Credit Card
1491,2024-10-07,8321,Male,40,Groceries,6,174.28,Credit Card
1492,2024-12-05,2104,Male,40,Books,2,105.56,Credit Card
1493,2024-10-10,5600,Other,30,Groceries,6,205.58,Credit Card
1494,2024-07-14,7910,Female,38,Books,2,443.65,Debit Card
1495,2024-12-19,5185,Male,64,Toys,10,90.68,Gift Card
1496,2024-09-22,6281,Male,41,Books,5,29.07,Cash
1497,2024-07-07,8738,Female,45,Groceries,6,219.8,Credit Card
1498,2024-10-15,6674,Male,31,Beauty,7,18.84,Debit Card
1499,2025-01-25,9288,Male,31,Books,6,68.65,Debit Card
1500,2024-08-27,9253,Other,58,Clothing,6,14.06,Debit Card
1501,2024-10-19,1824,Other,44,Electronics,2,9.15,Cash
1502,2025-01-17,9860,Male,51,Toys,9,240.59,Cash
1503,2024-10-12,3637,Male,64,Beauty,7,146.06,Cash
1504,2024-11-28,8013,Female,47,Groceries,5,74.97,Gift Card
1505,2024-06-07,9783,Male,18,Clothing,6,82.14,Gift Card
1506,2024-07-03,8779,Other,60,Books,2,55.64,Gift Card
1507,2025-04-08,7104,Female,39,Beauty,3,87.86,Online Payment
1508,2024-11-03,5709,Other,27,Toys,1,105.31,Gift Card
1509,2024-09-29,3579,Female,41,Beauty,1,328.55,Credit Card
1510,2024-09-26,6515,Male,40,Groceries,8,371.59,Gift Card
1511,2025-01-08,2527,Female,41,Groceries,10,470.79,Cash
1512,2024-09-19,6291,Other,41,Electronics,9,329.93,Debit Card
1513,2024-12-11,9123,Male,34,Electronics,10,128.45,Debit Card
1514,2024-12-09,8955,Female,61,Toys,2,296.23,Debit Card
1515,2024-12-30,3062,Other,64,Books,9,252.5,Debit Card
1516,2025-04-19,5972,Male,64,Toys,3,265.79,Cash
1517,2024-12-17,4860,Female,46,Toys,4,219.34,Online Payment
1518,2024-06-11,4308,Female,57,Electronics,2,173.07,Online Payment
1519,2024-08-10,8299,Female,57,Books,2,453.07,Cash
1520,2024-05-06,4041,Other,66,Electronics,1,330.84,Online Payment
1521,2024-09-07,7593,Male,62,Clothing,3,9.08,Debit Card
1522,2024-11-13,4739,Female,25,Groceries,6,440.59,Online Payment
1523,2024-09-06,9465,Female,43,Home Decor,9,110.87,Gift Card
1524,2025-01-09,3674,Female,59,Beauty,5,405.39,Debit Card
1525,2024-07-29,5999,Male,23,Beauty,1,45.21,Gift Card
1526,2024-08-25,7526,Male,34,Toys,3,217.87,Gift Card
1527,2025-03-27,5553,Other,61,Toys,1,421.37,Debit Card
1528,2025-04-09,3566,Other,30,Electronics,10,497.93,Credit Card
1529,2025-04-27,3261,Male,19,Toys,3,233.52,Debit Card
1530,2025-04-16,3532,Other,30,Home Decor,9,153.77,Debit Card
1531,2024-07-15,1312,Other,36,Home Decor,10,337.37,Gift Card
1532,2024-08-06,4321,Other,26,Books,6,314.44,Cash
1533,2024-09-20,3623,Female,56,Groceries,8,477.41,Credit Card
1534,2024-10-11,9463,Other,27,Home Decor,2,174.71,Credit Card
1535,2025-03-15,6760,Male,63,Books,5,153.28,Gift Card
1536,2024-10-22,1723,Other,66,Clothing,8,176.98,Credit Card
1537,2024-12-01,5370,Male,57,Beauty,10,282.59,Gift Card
1538,2025-05-05,2264,Male,57,Toys,10,114.72,Gift Card
1539,2024-07-12,9014,Other,28,Books,9,330.45,Gift Card
1540,2024-08-05,2375,Female,36,Clothing,8,111.39,Cash
1541,2024-05-19,9566,Male,64,Home Decor,1,66.0,Debit Card
1542,2024-07-10,6970,Female,32,Beauty,6,100.44,Gift Card
1543,2024-08-08,3349,Female,24,Home Decor,8,418.42,Gift Card
1544,2024-11-12,8880,Female,62,Books,6,71.46,Cash
1545,2024-12-21,2040,Male,61,Toys,2,282.56,Credit Card
1546,2024-09-25,3051,Male,51,Clothing,7,361.24,Cash
1547,2025-01-05,4479,Female,61,Books,10,330.67,Gift Card
1548,2025-03-30,5890,Female,20,Clothing,3,176.36,Online Payment
1549,2025-01-08,8694,Other,65,Beauty,2,36.57,Gift Card
1550,2024-09-08,5363,Other,26,Beauty,5,84.56,Credit Card
1551,2024-09-01,4161,Female,44,Clothing,5,280.52,Online Payment
1552,2024-08-28,5293,Other,33,Groceries,8,474.23,Gift Card
1553,2024-09-25,4660,Female,40,Beauty,3,383.17,Cash
1554,2024-06-08,1920,Other,62,Groceries,2,489.09,Gift Card
1555,2024-05-13,5563,Other,48,Groceries,3,220.61,Online Payment
1556,2025-01-04,3716,Male,26,Electronics,3,416.65,Online Payment
1557,2024-09-09,6435,Male,48,Books,1,135.43,Credit Card
1558,2024-10-21,5957,Female,23,Books,4,419.22,Credit Card
1559,2025-03-26,4968,Other,51,Home Decor,5,138.88,Credit Card
1560,2024-09-26,1829,Other,20,Electronics,1,199.94,Cash
1561,2025-03-02,7957,Female,18,Home Decor,5,293.06,Online Payment
1562,2024-09-23,1700,Other,19,Home Decor,1,444.94,Cash
1563,2025-01-02,6878,Female,53,Books,3,463.04,Gift Card
1564,2024-10-20,2560,Other,27,Groceries,4,303.23,Gift Card
1565,2024-11-16,9478,Male,53,Clothing,8,481.81,Debit Card
1566,2024-12-06,6889,Other,55,Books,3,180.91,Cash
1567,2024-06-08,3517,Male,21,Books,6,164.46,Gift Card
1568,2024-12-08,5283,Female,62,Electronics,4,336.48,Debit Card
1569,2024-12-25,3397,Male,38,Home Decor,10,142.43,Cash
1570,2024-09-30,8485,Male,44,Groceries,1,384.8,Debit Card
1571,2024-11-01,1070,Female,57,Clothing,2,191.93,Online Payment
1572,2024-07-07,3346,Female,19,Groceries,7,413.44,Gift Card
1573,2025-02-03,6890,Female,25,Clothing,1,118.74,Debit Card
1574,2025-02-25,9159,Other,49,Home Decor,7,183.29,Credit Card
1575,2025-02-03,7864,Male,63,Groceries,9,372.38,Gift Card
1576,2024-10-31,7702,Male,49,Home Decor,1,185.08,Gift Card
1577,2024-11-16,9338,Female,19,Books,10,377.75,Debit Card
1578,2024-12-17,6687,Other,68,Electronics,1,232.21,Online Payment
1579,2025-02-13,1540,Other,48,Home Decor,1,75.38,Debit Card
1580,2024-08-04,9809,Female,38,Groceries,9,313.46,Online Payment
1581,2024-11-21,7942,Other,33,Beauty,8,405.08,Gift Card
1582,2025-02-21,7234,Other,49,Books,7,456.53,Cash
1583,2024-08-01,2835,Female,44,Groceries,9,229.8,Gift Card
1584,2024-08-09,5810,Male,20,Books,7,250.98,Credit Card
1585,2024-07-13,6113,Male,24,Home Decor,4,395.31,Cash
1586,2024-12-30,3676,Female,67,Home Decor,10,47.61,Debit Card
1587,2024-12-28,3903,Male,56,Toys,6,236.09,Gift Card
1588,2024-09-12,7809,Male,41,Books,7,95.75,Debit Card
1589,2024-08-02,2391,Female,32,Electronics,8,375.53,Cash
1590,2024-11-12,8906,Female,33,Clothing,6,91.29,Credit Card
1591,2024-05-08,1728,Male,52,Electronics,4,408.49,Cash
1592,2024-07-16,9242,Male,28,Groceries,3,285.58,Credit Card
1593,2025-02-07,1912,Other,38,Toys,6,249.42,Cash
1594,2024-11-06,3415,Female,25,Clothing,2,275.66,Credit Card
1595,2025-02-15,7781,Other,29,Beauty,2,421.81,Cash
1596,2024-10-12,2301,Female,42,Groceries,9,395.52,Gift Card
1597,2025-01-31,6722,Female,24,Home Decor,9,456.5,Debit Card
1598,2024-05-07,9177,Male,18,Clothing,4,262.19,Online Payment
1599,2024-05-09,2819,Male,46,Clothing,6,34.03,Cash
1600,2024-08-23,5684,Male,18,Electronics,7,425.16,Cash
1601,2024-08-03,3084,Male,34,Home Decor,10,190.98,Debit Card
1602,2024-10-05,2083,Other,40,Groceries,5,168.45,Credit Card
1603,2024-12-25,6322,Female,23,Toys,10,457.71,Debit Card
1604,2024-06-04,6907,Male,35,Electronics,9,33.14,Cash
1605,2025-01-24,7809,Female,31,Groceries,1,425.21,Cash
1606,2024-06-05,6102,Female,36,Home Decor,3,373.95,Gift Card
1607,2024-06-02,2582,Male,21,Books,3,250.36,Gift Card
1608,2024-05-07,2830,Male,65,Electronics,7,25.18,Debit Card
1609,2024-11-12,9294,Female,66,Toys,9,8.11,Gift Card
1610,2024-10-15,1572,Female,59,Clothing,3,145.84,Gift Card
1611,2024-05-27,4314,Other,41,Electronics,1,226.35,Credit Card
1612,2024-09-01,1418,Female,34,Beauty,3,397.82,Credit Card
1613,2025-03-06,7533,Male,43,Clothing,9,32.76,Debit Card
1614,2024-05-29,7107,Female,23,Electronics,8,399.59,Online Payment
1615,2025-01-17,1791,Other,56,Beauty,2,495.91,Cash
1616,2024-07-23,5431,Other,45,Clothing,1,96.04,Cash
1617,2024-08-26,9358,Other,39,Toys,6,399.52,Online Payment
1618,2024-12-09,4525,Male,38,Toys,3,30.1,Online Payment
1619,2024-06-13,3456,Male,50,Beauty,7,477.81,Debit Card
1620,2024-06-11,5729,Other,35,Books,3,206.02,Debit Card
1621,2024-06-13,3219,Female,41,Toys,3,54.98,Cash
1622,2024-07-19,6914,Female,63,Groceries,4,300.83,Cash
1623,2024-06-23,7448,Female,31,Beauty,7,116.46,Cash
1624,2024-10-29,8619,Male,18,Books,6,118.61,Cash
1625,2025-04-28,6674,Male,19,Beauty,6,6.67,Online Payment
1626,2024-10-01,3952,Female,55,Home Decor,8,375.21,Online Payment
1627,2024-11-10,2278,Female,53,Books,5,274.5,Cash
1628,2024-10-18,5362,Male,54,Clothing,2,80.24,Online Payment
1629,2024-05-14,4713,Male,47,Home Decor,3,240.18,Gift Card
1630,2025-04-16,2552,Female,60,Home Decor,6,124.97,Cash
1631,2024-05-13,7099,Other,50,Clothing,1,285.2,Credit Card
1632,2024-10-14,1786,Male,56,Electronics,9,323.31,Debit Card
1633,2024-11-09,2835,Male,47,Groceries,3,105.59,Cash
1634,2025-04-29,8918,Male,29,Electronics,8,292.7,Debit Card
1635,2025-03-13,2710,Male,35,Groceries,4,145.67,Debit Card
1636,2024-05-20,2443,Other,68,Toys,10,57.8,Gift Card
1637,2024-06-21,3052,Male,26,Clothing,6,159.44,Debit Card
1638,2024-09-30,8017,Male,35,Toys,2,244.83,Cash
1639,2024-07-01,3417,Other,35,Toys,4,178.55,Online Payment
1640,2024-05-22,6214,Other,24,Toys,9,279.71,Debit Card
1641,2024-08-14,8752,Female,55,Toys,3,178.43,Gift Card
1642,2024-05-09,9935,Male,34,Clothing,6,245.59,Credit Card
1643,2024-07-20,5033,Female,63,Toys,4,475.8,Credit Card
1644,2024-11-29,4989,Other,32,Clothing,9,377.55,Cash
1645,2025-04-14,7800,Female,64,Beauty,2,461.97,Cash
1646,2024-11-25,8014,Male,58,Clothing,4,162.07,Cash
1647,2024-09-26,3821,Other,58,Toys,4,100.44,Cash
1648,2024-11-18,2904,Female,52,Electronics,7,22.01,Cash
1649,2024-06-17,1673,Male,56,Home Decor,10,444.32,Online Payment
1650,2024-12-19,2729,Male,47,Toys,10,65.77,Debit Card
1651,2024-12-24,9599,Male,61,Electronics,8,116.52,Credit Card
1652,2025-05-04,2667,Female,50,Clothing,3,343.3,Online Payment
1653,2025-04-27,2570,Other,41,Toys,7,95.47,Gift Card
